track_id,path,label,artist,split,label_idx
disco.00050,data/raw/gtzan/genres_original\disco\disco.00050.wav,disco,,val,3
disco.00051,data/raw/gtzan/genres_original\disco\disco.00051.wav,disco,,val,3
disco.00052,data/raw/gtzan/genres_original\disco\disco.00052.wav,disco,,train,3
disco.00053,data/raw/gtzan/genres_original\disco\disco.00053.wav,disco,,train,3
disco.00054,data/raw/gtzan/genres_original\disco\disco.00054.wav,disco,,train,3
disco.00055,data/raw/gtzan/genres_original\disco\disco.00055.wav,disco,,train,3
disco.00056,data/raw/gtzan/genres_original\disco\disco.00056.wav,disco,,train,3
disco.00057,data/raw/gtzan/genres_original\disco\disco.00057.wav,disco,,train,3
disco.00058,data/raw/gtzan/genres_original\disco\disco.00058.wav,disco,,test,3
disco.00059,data/raw/gtzan/genres_original\disco\disco.00059.wav,disco,,train,3
disco.00060,data/raw/gtzan/genres_original\disco\disco.00060.wav,disco,,train,3
disco.00061,data/raw/gtzan/genres_original\disco\disco.00061.wav,disco,,train,3
disco.00062,data/raw/gtzan/genres_original\disco\disco.00062.wav,disco,,val,3
disco.00063,data/raw/gtzan/genres_original\disco\disco.00063.wav,disco,,test,3
disco.00064,data/raw/gtzan/genres_original\disco\disco.00064.wav,disco,,train,3
disco.00065,data/raw/gtzan/genres_original\disco\disco.00065.wav,disco,,train,3
disco.00066,data/raw/gtzan/genres_original\disco\disco.00066.wav,disco,,train,3
disco.00067,data/raw/gtzan/genres_original\disco\disco.00067.wav,disco,,val,3
disco.00068,data/raw/gtzan/genres_original\disco\disco.00068.wav,disco,,train,3
disco.00069,data/raw/gtzan/genres_original\disco\disco.00069.wav,disco,,train,3
disco.00070,data/raw/gtzan/genres_original\disco\disco.00070.wav,disco,,train,3
disco.00071,data/raw/gtzan/genres_original\disco\disco.00071.wav,disco,,train,3
disco.00072,data/raw/gtzan/genres_original\disco\disco.00072.wav,disco,,test,3
disco.00073,data/raw/gtzan/genres_original\disco\disco.00073.wav,disco,,train,3
disco.00074,data/raw/gtzan/genres_original\disco\disco.00074.wav,disco,,val,3
disco.00075,data/raw/gtzan/genres_original\disco\disco.00075.wav,disco,,train,3
disco.00076,data/raw/gtzan/genres_original\disco\disco.00076.wav,disco,,train,3
disco.00077,data/raw/gtzan/genres_original\disco\disco.00077.wav,disco,,train,3
disco.00078,data/raw/gtzan/genres_original\disco\disco.00078.wav,disco,,train,3
disco.00079,data/raw/gtzan/genres_original\disco\disco.00079.wav,disco,,test,3
disco.00080,data/raw/gtzan/genres_original\disco\disco.00080.wav,disco,,train,3
disco.00081,data/raw/gtzan/genres_original\disco\disco.00081.wav,disco,,train,3
disco.00082,data/raw/gtzan/genres_original\disco\disco.00082.wav,disco,,train,3
disco.00083,data/raw/gtzan/genres_original\disco\disco.00083.wav,disco,,train,3
disco.00084,data/raw/gtzan/genres_original\disco\disco.00084.wav,disco,,train,3
disco.00085,data/raw/gtzan/genres_original\disco\disco.00085.wav,disco,,test,3
disco.00086,data/raw/gtzan/genres_original\disco\disco.00086.wav,disco,,val,3
disco.00087,data/raw/gtzan/genres_original\disco\disco.00087.wav,disco,,train,3
disco.00088,data/raw/gtzan/genres_original\disco\disco.00088.wav,disco,,train,3
disco.00089,data/raw/gtzan/genres_original\disco\disco.00089.wav,disco,,test,3
disco.00090,data/raw/gtzan/genres_original\disco\disco.00090.wav,disco,,train,3
disco.00091,data/raw/gtzan/genres_original\disco\disco.00091.wav,disco,,val,3
disco.00092,data/raw/gtzan/genres_original\disco\disco.00092.wav,disco,,train,3
disco.00093,data/raw/gtzan/genres_original\disco\disco.00093.wav,disco,,train,3
disco.00094,data/raw/gtzan/genres_original\disco\disco.00094.wav,disco,,train,3
disco.00095,data/raw/gtzan/genres_original\disco\disco.00095.wav,disco,,train,3
disco.00096,data/raw/gtzan/genres_original\disco\disco.00096.wav,disco,,train,3
disco.00097,data/raw/gtzan/genres_original\disco\disco.00097.wav,disco,,train,3
disco.00098,data/raw/gtzan/genres_original\disco\disco.00098.wav,disco,,train,3
disco.00099,data/raw/gtzan/genres_original\disco\disco.00099.wav,disco,,train,3
hiphop.00000,data/raw/gtzan/genres_original\hiphop\hiphop.00000.wav,hiphop,,test,4
hiphop.00001,data/raw/gtzan/genres_original\hiphop\hiphop.00001.wav,hiphop,,train,4
hiphop.00002,data/raw/gtzan/genres_original\hiphop\hiphop.00002.wav,hiphop,,train,4
hiphop.00003,data/raw/gtzan/genres_original\hiphop\hiphop.00003.wav,hiphop,,test,4
hiphop.00004,data/raw/gtzan/genres_original\hiphop\hiphop.00004.wav,hiphop,,train,4
hiphop.00005,data/raw/gtzan/genres_original\hiphop\hiphop.00005.wav,hiphop,,train,4
hiphop.00006,data/raw/gtzan/genres_original\hiphop\hiphop.00006.wav,hiphop,,val,4
hiphop.00007,data/raw/gtzan/genres_original\hiphop\hiphop.00007.wav,hiphop,,test,4
hiphop.00008,data/raw/gtzan/genres_original\hiphop\hiphop.00008.wav,hiphop,,val,4
hiphop.00009,data/raw/gtzan/genres_original\hiphop\hiphop.00009.wav,hiphop,,test,4
hiphop.00010,data/raw/gtzan/genres_original\hiphop\hiphop.00010.wav,hiphop,,train,4
hiphop.00011,data/raw/gtzan/genres_original\hiphop\hiphop.00011.wav,hiphop,,train,4
hiphop.00012,data/raw/gtzan/genres_original\hiphop\hiphop.00012.wav,hiphop,,val,4
hiphop.00013,data/raw/gtzan/genres_original\hiphop\hiphop.00013.wav,hiphop,,test,4
hiphop.00014,data/raw/gtzan/genres_original\hiphop\hiphop.00014.wav,hiphop,,train,4
hiphop.00015,data/raw/gtzan/genres_original\hiphop\hiphop.00015.wav,hiphop,,test,4
hiphop.00016,data/raw/gtzan/genres_original\hiphop\hiphop.00016.wav,hiphop,,train,4
hiphop.00017,data/raw/gtzan/genres_original\hiphop\hiphop.00017.wav,hiphop,,train,4
hiphop.00018,data/raw/gtzan/genres_original\hiphop\hiphop.00018.wav,hiphop,,train,4
hiphop.00019,data/raw/gtzan/genres_original\hiphop\hiphop.00019.wav,hiphop,,test,4
hiphop.00020,data/raw/gtzan/genres_original\hiphop\hiphop.00020.wav,hiphop,,train,4
hiphop.00021,data/raw/gtzan/genres_original\hiphop\hiphop.00021.wav,hiphop,,train,4
hiphop.00022,data/raw/gtzan/genres_original\hiphop\hiphop.00022.wav,hiphop,,test,4
hiphop.00023,data/raw/gtzan/genres_original\hiphop\hiphop.00023.wav,hiphop,,test,4
hiphop.00024,data/raw/gtzan/genres_original\hiphop\hiphop.00024.wav,hiphop,,train,4
hiphop.00025,data/raw/gtzan/genres_original\hiphop\hiphop.00025.wav,hiphop,,train,4
hiphop.00026,data/raw/gtzan/genres_original\hiphop\hiphop.00026.wav,hiphop,,train,4
hiphop.00027,data/raw/gtzan/genres_original\hiphop\hiphop.00027.wav,hiphop,,train,4
hiphop.00028,data/raw/gtzan/genres_original\hiphop\hiphop.00028.wav,hiphop,,train,4
hiphop.00029,data/raw/gtzan/genres_original\hiphop\hiphop.00029.wav,hiphop,,test,4
hiphop.00030,data/raw/gtzan/genres_original\hiphop\hiphop.00030.wav,hiphop,,test,4
hiphop.00031,data/raw/gtzan/genres_original\hiphop\hiphop.00031.wav,hiphop,,train,4
hiphop.00032,data/raw/gtzan/genres_original\hiphop\hiphop.00032.wav,hiphop,,train,4
hiphop.00033,data/raw/gtzan/genres_original\hiphop\hiphop.00033.wav,hiphop,,train,4
hiphop.00034,data/raw/gtzan/genres_original\hiphop\hiphop.00034.wav,hiphop,,train,4
hiphop.00035,data/raw/gtzan/genres_original\hiphop\hiphop.00035.wav,hiphop,,train,4
hiphop.00036,data/raw/gtzan/genres_original\hiphop\hiphop.00036.wav,hiphop,,val,4
hiphop.00037,data/raw/gtzan/genres_original\hiphop\hiphop.00037.wav,hiphop,,train,4
hiphop.00038,data/raw/gtzan/genres_original\hiphop\hiphop.00038.wav,hiphop,,val,4
hiphop.00039,data/raw/gtzan/genres_original\hiphop\hiphop.00039.wav,hiphop,,train,4
hiphop.00040,data/raw/gtzan/genres_original\hiphop\hiphop.00040.wav,hiphop,,train,4
hiphop.00041,data/raw/gtzan/genres_original\hiphop\hiphop.00041.wav,hiphop,,train,4
hiphop.00042,data/raw/gtzan/genres_original\hiphop\hiphop.00042.wav,hiphop,,train,4
hiphop.00043,data/raw/gtzan/genres_original\hiphop\hiphop.00043.wav,hiphop,,train,4
hiphop.00044,data/raw/gtzan/genres_original\hiphop\hiphop.00044.wav,hiphop,,train,4
hiphop.00045,data/raw/gtzan/genres_original\hiphop\hiphop.00045.wav,hiphop,,train,4
hiphop.00046,data/raw/gtzan/genres_original\hiphop\hiphop.00046.wav,hiphop,,val,4
hiphop.00047,data/raw/gtzan/genres_original\hiphop\hiphop.00047.wav,hiphop,,train,4
hiphop.00048,data/raw/gtzan/genres_original\hiphop\hiphop.00048.wav,hiphop,,train,4
hiphop.00049,data/raw/gtzan/genres_original\hiphop\hiphop.00049.wav,hiphop,,train,4
hiphop.00050,data/raw/gtzan/genres_original\hiphop\hiphop.00050.wav,hiphop,,train,4
hiphop.00051,data/raw/gtzan/genres_original\hiphop\hiphop.00051.wav,hiphop,,train,4
hiphop.00052,data/raw/gtzan/genres_original\hiphop\hiphop.00052.wav,hiphop,,val,4
hiphop.00053,data/raw/gtzan/genres_original\hiphop\hiphop.00053.wav,hiphop,,train,4
hiphop.00054,data/raw/gtzan/genres_original\hiphop\hiphop.00054.wav,hiphop,,train,4
hiphop.00055,data/raw/gtzan/genres_original\hiphop\hiphop.00055.wav,hiphop,,train,4
hiphop.00056,data/raw/gtzan/genres_original\hiphop\hiphop.00056.wav,hiphop,,train,4
hiphop.00057,data/raw/gtzan/genres_original\hiphop\hiphop.00057.wav,hiphop,,test,4
hiphop.00058,data/raw/gtzan/genres_original\hiphop\hiphop.00058.wav,hiphop,,train,4
hiphop.00059,data/raw/gtzan/genres_original\hiphop\hiphop.00059.wav,hiphop,,train,4
hiphop.00060,data/raw/gtzan/genres_original\hiphop\hiphop.00060.wav,hiphop,,val,4
hiphop.00061,data/raw/gtzan/genres_original\hiphop\hiphop.00061.wav,hiphop,,train,4
hiphop.00062,data/raw/gtzan/genres_original\hiphop\hiphop.00062.wav,hiphop,,test,4
hiphop.00063,data/raw/gtzan/genres_original\hiphop\hiphop.00063.wav,hiphop,,val,4
hiphop.00064,data/raw/gtzan/genres_original\hiphop\hiphop.00064.wav,hiphop,,train,4
hiphop.00065,data/raw/gtzan/genres_original\hiphop\hiphop.00065.wav,hiphop,,val,4
hiphop.00066,data/raw/gtzan/genres_original\hiphop\hiphop.00066.wav,hiphop,,val,4
hiphop.00067,data/raw/gtzan/genres_original\hiphop\hiphop.00067.wav,hiphop,,train,4
hiphop.00068,data/raw/gtzan/genres_original\hiphop\hiphop.00068.wav,hiphop,,train,4
hiphop.00069,data/raw/gtzan/genres_original\hiphop\hiphop.00069.wav,hiphop,,train,4
hiphop.00070,data/raw/gtzan/genres_original\hiphop\hiphop.00070.wav,hiphop,,train,4
hiphop.00071,data/raw/gtzan/genres_original\hiphop\hiphop.00071.wav,hiphop,,test,4
hiphop.00072,data/raw/gtzan/genres_original\hiphop\hiphop.00072.wav,hiphop,,train,4
hiphop.00073,data/raw/gtzan/genres_original\hiphop\hiphop.00073.wav,hiphop,,train,4
hiphop.00074,data/raw/gtzan/genres_original\hiphop\hiphop.00074.wav,hiphop,,train,4
hiphop.00075,data/raw/gtzan/genres_original\hiphop\hiphop.00075.wav,hiphop,,train,4
hiphop.00076,data/raw/gtzan/genres_original\hiphop\hiphop.00076.wav,hiphop,,train,4
hiphop.00077,data/raw/gtzan/genres_original\hiphop\hiphop.00077.wav,hiphop,,train,4
hiphop.00078,data/raw/gtzan/genres_original\hiphop\hiphop.00078.wav,hiphop,,train,4
hiphop.00079,data/raw/gtzan/genres_original\hiphop\hiphop.00079.wav,hiphop,,train,4
hiphop.00080,data/raw/gtzan/genres_original\hiphop\hiphop.00080.wav,hiphop,,train,4
hiphop.00081,data/raw/gtzan/genres_original\hiphop\hiphop.00081.wav,hiphop,,train,4
hiphop.00082,data/raw/gtzan/genres_original\hiphop\hiphop.00082.wav,hiphop,,test,4
hiphop.00083,data/raw/gtzan/genres_original\hiphop\hiphop.00083.wav,hiphop,,val,4
hiphop.00084,data/raw/gtzan/genres_original\hiphop\hiphop.00084.wav,hiphop,,train,4
hiphop.00085,data/raw/gtzan/genres_original\hiphop\hiphop.00085.wav,hiphop,,train,4
hiphop.00086,data/raw/gtzan/genres_original\hiphop\hiphop.00086.wav,hiphop,,train,4
hiphop.00087,data/raw/gtzan/genres_original\hiphop\hiphop.00087.wav,hiphop,,train,4
hiphop.00088,data/raw/gtzan/genres_original\hiphop\hiphop.00088.wav,hiphop,,train,4
hiphop.00089,data/raw/gtzan/genres_original\hiphop\hiphop.00089.wav,hiphop,,train,4
hiphop.00090,data/raw/gtzan/genres_original\hiphop\hiphop.00090.wav,hiphop,,val,4
hiphop.00091,data/raw/gtzan/genres_original\hiphop\hiphop.00091.wav,hiphop,,train,4
hiphop.00092,data/raw/gtzan/genres_original\hiphop\hiphop.00092.wav,hiphop,,train,4
hiphop.00093,data/raw/gtzan/genres_original\hiphop\hiphop.00093.wav,hiphop,,val,4
hiphop.00094,data/raw/gtzan/genres_original\hiphop\hiphop.00094.wav,hiphop,,train,4
hiphop.00095,data/raw/gtzan/genres_original\hiphop\hiphop.00095.wav,hiphop,,train,4
hiphop.00096,data/raw/gtzan/genres_original\hiphop\hiphop.00096.wav,hiphop,,val,4
hiphop.00097,data/raw/gtzan/genres_original\hiphop\hiphop.00097.wav,hiphop,,train,4
hiphop.00098,data/raw/gtzan/genres_original\hiphop\hiphop.00098.wav,hiphop,,train,4
hiphop.00099,data/raw/gtzan/genres_original\hiphop\hiphop.00099.wav,hiphop,,train,4
jazz.00000,data/raw/gtzan/genres_original\jazz\jazz.00000.wav,jazz,,train,5
jazz.00001,data/raw/gtzan/genres_original\jazz\jazz.00001.wav,jazz,,val,5
jazz.00002,data/raw/gtzan/genres_original\jazz\jazz.00002.wav,jazz,,train,5
jazz.00003,data/raw/gtzan/genres_original\jazz\jazz.00003.wav,jazz,,train,5
jazz.00004,data/raw/gtzan/genres_original\jazz\jazz.00004.wav,jazz,,train,5
jazz.00005,data/raw/gtzan/genres_original\jazz\jazz.00005.wav,jazz,,test,5
jazz.00006,data/raw/gtzan/genres_original\jazz\jazz.00006.wav,jazz,,test,5
jazz.00007,data/raw/gtzan/genres_original\jazz\jazz.00007.wav,jazz,,train,5
jazz.00008,data/raw/gtzan/genres_original\jazz\jazz.00008.wav,jazz,,train,5
jazz.00009,data/raw/gtzan/genres_original\jazz\jazz.00009.wav,jazz,,train,5
jazz.00010,data/raw/gtzan/genres_original\jazz\jazz.00010.wav,jazz,,train,5
jazz.00011,data/raw/gtzan/genres_original\jazz\jazz.00011.wav,jazz,,test,5
jazz.00012,data/raw/gtzan/genres_original\jazz\jazz.00012.wav,jazz,,val,5
jazz.00013,data/raw/gtzan/genres_original\jazz\jazz.00013.wav,jazz,,train,5
jazz.00014,data/raw/gtzan/genres_original\jazz\jazz.00014.wav,jazz,,test,5
jazz.00015,data/raw/gtzan/genres_original\jazz\jazz.00015.wav,jazz,,train,5
jazz.00016,data/raw/gtzan/genres_original\jazz\jazz.00016.wav,jazz,,train,5
jazz.00017,data/raw/gtzan/genres_original\jazz\jazz.00017.wav,jazz,,train,5
jazz.00018,data/raw/gtzan/genres_original\jazz\jazz.00018.wav,jazz,,val,5
jazz.00019,data/raw/gtzan/genres_original\jazz\jazz.00019.wav,jazz,,test,5
jazz.00020,data/raw/gtzan/genres_original\jazz\jazz.00020.wav,jazz,,train,5
jazz.00021,data/raw/gtzan/genres_original\jazz\jazz.00021.wav,jazz,,train,5
jazz.00022,data/raw/gtzan/genres_original\jazz\jazz.00022.wav,jazz,,train,5
jazz.00023,data/raw/gtzan/genres_original\jazz\jazz.00023.wav,jazz,,train,5
jazz.00024,data/raw/gtzan/genres_original\jazz\jazz.00024.wav,jazz,,test,5
jazz.00025,data/raw/gtzan/genres_original\jazz\jazz.00025.wav,jazz,,val,5
jazz.00026,data/raw/gtzan/genres_original\jazz\jazz.00026.wav,jazz,,train,5
jazz.00027,data/raw/gtzan/genres_original\jazz\jazz.00027.wav,jazz,,train,5
jazz.00028,data/raw/gtzan/genres_original\jazz\jazz.00028.wav,jazz,,train,5
jazz.00029,data/raw/gtzan/genres_original\jazz\jazz.00029.wav,jazz,,val,5
jazz.00030,data/raw/gtzan/genres_original\jazz\jazz.00030.wav,jazz,,train,5
jazz.00031,data/raw/gtzan/genres_original\jazz\jazz.00031.wav,jazz,,train,5
jazz.00032,data/raw/gtzan/genres_original\jazz\jazz.00032.wav,jazz,,train,5
jazz.00033,data/raw/gtzan/genres_original\jazz\jazz.00033.wav,jazz,,train,5
jazz.00034,data/raw/gtzan/genres_original\jazz\jazz.00034.wav,jazz,,train,5
jazz.00035,data/raw/gtzan/genres_original\jazz\jazz.00035.wav,jazz,,train,5
jazz.00036,data/raw/gtzan/genres_original\jazz\jazz.00036.wav,jazz,,test,5
jazz.00037,data/raw/gtzan/genres_original\jazz\jazz.00037.wav,jazz,,train,5
jazz.00038,data/raw/gtzan/genres_original\jazz\jazz.00038.wav,jazz,,train,5
jazz.00039,data/raw/gtzan/genres_original\jazz\jazz.00039.wav,jazz,,test,5
jazz.00040,data/raw/gtzan/genres_original\jazz\jazz.00040.wav,jazz,,train,5
jazz.00041,data/raw/gtzan/genres_original\jazz\jazz.00041.wav,jazz,,train,5
jazz.00042,data/raw/gtzan/genres_original\jazz\jazz.00042.wav,jazz,,test,5
jazz.00043,data/raw/gtzan/genres_original\jazz\jazz.00043.wav,jazz,,val,5
jazz.00044,data/raw/gtzan/genres_original\jazz\jazz.00044.wav,jazz,,train,5
jazz.00045,data/raw/gtzan/genres_original\jazz\jazz.00045.wav,jazz,,train,5
jazz.00046,data/raw/gtzan/genres_original\jazz\jazz.00046.wav,jazz,,train,5
jazz.00047,data/raw/gtzan/genres_original\jazz\jazz.00047.wav,jazz,,train,5
jazz.00048,data/raw/gtzan/genres_original\jazz\jazz.00048.wav,jazz,,train,5
jazz.00049,data/raw/gtzan/genres_original\jazz\jazz.00049.wav,jazz,,test,5
jazz.00050,data/raw/gtzan/genres_original\jazz\jazz.00050.wav,jazz,,train,5
jazz.00051,data/raw/gtzan/genres_original\jazz\jazz.00051.wav,jazz,,val,5
jazz.00052,data/raw/gtzan/genres_original\jazz\jazz.00052.wav,jazz,,train,5
jazz.00053,data/raw/gtzan/genres_original\jazz\jazz.00053.wav,jazz,,train,5
jazz.00054,data/raw/gtzan/genres_original\jazz\jazz.00054.wav,jazz,,train,5
jazz.00055,data/raw/gtzan/genres_original\jazz\jazz.00055.wav,jazz,,train,5
jazz.00056,data/raw/gtzan/genres_original\jazz\jazz.00056.wav,jazz,,train,5
jazz.00057,data/raw/gtzan/genres_original\jazz\jazz.00057.wav,jazz,,train,5
jazz.00058,data/raw/gtzan/genres_original\jazz\jazz.00058.wav,jazz,,train,5
jazz.00059,data/raw/gtzan/genres_original\jazz\jazz.00059.wav,jazz,,test,5
jazz.00060,data/raw/gtzan/genres_original\jazz\jazz.00060.wav,jazz,,train,5
jazz.00061,data/raw/gtzan/genres_original\jazz\jazz.00061.wav,jazz,,train,5
jazz.00062,data/raw/gtzan/genres_original\jazz\jazz.00062.wav,jazz,,train,5
jazz.00063,data/raw/gtzan/genres_original\jazz\jazz.00063.wav,jazz,,test,5
jazz.00064,data/raw/gtzan/genres_original\jazz\jazz.00064.wav,jazz,,val,5
jazz.00065,data/raw/gtzan/genres_original\jazz\jazz.00065.wav,jazz,,train,5
jazz.00066,data/raw/gtzan/genres_original\jazz\jazz.00066.wav,jazz,,val,5
jazz.00067,data/raw/gtzan/genres_original\jazz\jazz.00067.wav,jazz,,val,5
jazz.00068,data/raw/gtzan/genres_original\jazz\jazz.00068.wav,jazz,,train,5
jazz.00069,data/raw/gtzan/genres_original\jazz\jazz.00069.wav,jazz,,test,5
jazz.00070,data/raw/gtzan/genres_original\jazz\jazz.00070.wav,jazz,,train,5
jazz.00071,data/raw/gtzan/genres_original\jazz\jazz.00071.wav,jazz,,train,5
jazz.00072,data/raw/gtzan/genres_original\jazz\jazz.00072.wav,jazz,,train,5
jazz.00073,data/raw/gtzan/genres_original\jazz\jazz.00073.wav,jazz,,train,5
jazz.00074,data/raw/gtzan/genres_original\jazz\jazz.00074.wav,jazz,,val,5
jazz.00075,data/raw/gtzan/genres_original\jazz\jazz.00075.wav,jazz,,train,5
jazz.00076,data/raw/gtzan/genres_original\jazz\jazz.00076.wav,jazz,,val,5
jazz.00077,data/raw/gtzan/genres_original\jazz\jazz.00077.wav,jazz,,train,5
jazz.00078,data/raw/gtzan/genres_original\jazz\jazz.00078.wav,jazz,,val,5
jazz.00079,data/raw/gtzan/genres_original\jazz\jazz.00079.wav,jazz,,train,5
jazz.00080,data/raw/gtzan/genres_original\jazz\jazz.00080.wav,jazz,,val,5
jazz.00081,data/raw/gtzan/genres_original\jazz\jazz.00081.wav,jazz,,val,5
jazz.00082,data/raw/gtzan/genres_original\jazz\jazz.00082.wav,jazz,,test,5
jazz.00083,data/raw/gtzan/genres_original\jazz\jazz.00083.wav,jazz,,train,5
jazz.00084,data/raw/gtzan/genres_original\jazz\jazz.00084.wav,jazz,,train,5
jazz.00085,data/raw/gtzan/genres_original\jazz\jazz.00085.wav,jazz,,train,5
jazz.00086,data/raw/gtzan/genres_original\jazz\jazz.00086.wav,jazz,,test,5
jazz.00087,data/raw/gtzan/genres_original\jazz\jazz.00087.wav,jazz,,train,5
jazz.00088,data/raw/gtzan/genres_original\jazz\jazz.00088.wav,jazz,,train,5
jazz.00089,data/raw/gtzan/genres_original\jazz\jazz.00089.wav,jazz,,train,5
jazz.00090,data/raw/gtzan/genres_original\jazz\jazz.00090.wav,jazz,,train,5
jazz.00091,data/raw/gtzan/genres_original\jazz\jazz.00091.wav,jazz,,train,5
jazz.00092,data/raw/gtzan/genres_original\jazz\jazz.00092.wav,jazz,,train,5
jazz.00093,data/raw/gtzan/genres_original\jazz\jazz.00093.wav,jazz,,train,5
jazz.00094,data/raw/gtzan/genres_original\jazz\jazz.00094.wav,jazz,,train,5
jazz.00095,data/raw/gtzan/genres_original\jazz\jazz.00095.wav,jazz,,train,5
jazz.00096,data/raw/gtzan/genres_original\jazz\jazz.00096.wav,jazz,,train,5
jazz.00097,data/raw/gtzan/genres_original\jazz\jazz.00097.wav,jazz,,train,5
jazz.00098,data/raw/gtzan/genres_original\jazz\jazz.00098.wav,jazz,,train,5
jazz.00099,data/raw/gtzan/genres_original\jazz\jazz.00099.wav,jazz,,train,5
metal.00000,data/raw/gtzan/genres_original\metal\metal.00000.wav,metal,,train,6
metal.00001,data/raw/gtzan/genres_original\metal\metal.00001.wav,metal,,train,6
metal.00002,data/raw/gtzan/genres_original\metal\metal.00002.wav,metal,,train,6
metal.00003,data/raw/gtzan/genres_original\metal\metal.00003.wav,metal,,val,6
metal.00004,data/raw/gtzan/genres_original\metal\metal.00004.wav,metal,,val,6
metal.00005,data/raw/gtzan/genres_original\metal\metal.00005.wav,metal,,train,6
metal.00006,data/raw/gtzan/genres_original\metal\metal.00006.wav,metal,,train,6
metal.00007,data/raw/gtzan/genres_original\metal\metal.00007.wav,metal,,test,6
metal.00008,data/raw/gtzan/genres_original\metal\metal.00008.wav,metal,,train,6
metal.00009,data/raw/gtzan/genres_original\metal\metal.00009.wav,metal,,test,6
metal.00010,data/raw/gtzan/genres_original\metal\metal.00010.wav,metal,,train,6
metal.00011,data/raw/gtzan/genres_original\metal\metal.00011.wav,metal,,test,6
metal.00012,data/raw/gtzan/genres_original\metal\metal.00012.wav,metal,,train,6
metal.00013,data/raw/gtzan/genres_original\metal\metal.00013.wav,metal,,train,6
metal.00014,data/raw/gtzan/genres_original\metal\metal.00014.wav,metal,,train,6
metal.00015,data/raw/gtzan/genres_original\metal\metal.00015.wav,metal,,val,6
metal.00016,data/raw/gtzan/genres_original\metal\metal.00016.wav,metal,,val,6
metal.00017,data/raw/gtzan/genres_original\metal\metal.00017.wav,metal,,val,6
metal.00018,data/raw/gtzan/genres_original\metal\metal.00018.wav,metal,,val,6
metal.00019,data/raw/gtzan/genres_original\metal\metal.00019.wav,metal,,train,6
metal.00020,data/raw/gtzan/genres_original\metal\metal.00020.wav,metal,,train,6
metal.00021,data/raw/gtzan/genres_original\metal\metal.00021.wav,metal,,train,6
metal.00022,data/raw/gtzan/genres_original\metal\metal.00022.wav,metal,,train,6
metal.00023,data/raw/gtzan/genres_original\metal\metal.00023.wav,metal,,test,6
metal.00024,data/raw/gtzan/genres_original\metal\metal.00024.wav,metal,,test,6
metal.00025,data/raw/gtzan/genres_original\metal\metal.00025.wav,metal,,train,6
metal.00026,data/raw/gtzan/genres_original\metal\metal.00026.wav,metal,,train,6
metal.00027,data/raw/gtzan/genres_original\metal\metal.00027.wav,metal,,train,6
metal.00028,data/raw/gtzan/genres_original\metal\metal.00028.wav,metal,,val,6
metal.00029,data/raw/gtzan/genres_original\metal\metal.00029.wav,metal,,test,6
metal.00030,data/raw/gtzan/genres_original\metal\metal.00030.wav,metal,,train,6
metal.00031,data/raw/gtzan/genres_original\metal\metal.00031.wav,metal,,train,6
metal.00032,data/raw/gtzan/genres_original\metal\metal.00032.wav,metal,,train,6
metal.00033,data/raw/gtzan/genres_original\metal\metal.00033.wav,metal,,train,6
metal.00034,data/raw/gtzan/genres_original\metal\metal.00034.wav,metal,,test,6
metal.00035,data/raw/gtzan/genres_original\metal\metal.00035.wav,metal,,train,6
metal.00036,data/raw/gtzan/genres_original\metal\metal.00036.wav,metal,,train,6
metal.00037,data/raw/gtzan/genres_original\metal\metal.00037.wav,metal,,val,6
metal.00038,data/raw/gtzan/genres_original\metal\metal.00038.wav,metal,,test,6
metal.00039,data/raw/gtzan/genres_original\metal\metal.00039.wav,metal,,train,6
metal.00040,data/raw/gtzan/genres_original\metal\metal.00040.wav,metal,,train,6
metal.00041,data/raw/gtzan/genres_original\metal\metal.00041.wav,metal,,val,6
metal.00042,data/raw/gtzan/genres_original\metal\metal.00042.wav,metal,,train,6
metal.00043,data/raw/gtzan/genres_original\metal\metal.00043.wav,metal,,train,6
metal.00044,data/raw/gtzan/genres_original\metal\metal.00044.wav,metal,,train,6
metal.00045,data/raw/gtzan/genres_original\metal\metal.00045.wav,metal,,train,6
metal.00046,data/raw/gtzan/genres_original\metal\metal.00046.wav,metal,,train,6
metal.00047,data/raw/gtzan/genres_original\metal\metal.00047.wav,metal,,train,6
metal.00048,data/raw/gtzan/genres_original\metal\metal.00048.wav,metal,,train,6
metal.00049,data/raw/gtzan/genres_original\metal\metal.00049.wav,metal,,train,6
metal.00050,data/raw/gtzan/genres_original\metal\metal.00050.wav,metal,,train,6
metal.00051,data/raw/gtzan/genres_original\metal\metal.00051.wav,metal,,train,6
metal.00052,data/raw/gtzan/genres_original\metal\metal.00052.wav,metal,,train,6
metal.00053,data/raw/gtzan/genres_original\metal\metal.00053.wav,metal,,test,6
metal.00054,data/raw/gtzan/genres_original\metal\metal.00054.wav,metal,,train,6
metal.00055,data/raw/gtzan/genres_original\metal\metal.00055.wav,metal,,train,6
metal.00056,data/raw/gtzan/genres_original\metal\metal.00056.wav,metal,,train,6
metal.00057,data/raw/gtzan/genres_original\metal\metal.00057.wav,metal,,train,6
metal.00058,data/raw/gtzan/genres_original\metal\metal.00058.wav,metal,,train,6
metal.00059,data/raw/gtzan/genres_original\metal\metal.00059.wav,metal,,train,6
metal.00060,data/raw/gtzan/genres_original\metal\metal.00060.wav,metal,,train,6
